# m1[Msun], m2[Msun], f_gw[Hz], inclination[rad], x_gal[kpc], y_gal[kpc], z_gal[kpc], Pala_reassigned
6.986407271365303595e-01,1.085726015262937771e-01,3.374699673916079726e-04,2.411663695571617971e+00,-8.625623391099576764e+00,-3.200124428642919794e-01,4.795646844919568275e-01,0.000000000000000000e+00
7.000164129414376823e-01,2.981600152155058359e-01,1.447896907593093294e-04,2.270837800894694336e+00,-8.788679821673905934e+00,-1.272477674676145698e-01,1.141197944934606162e-01,0.000000000000000000e+00
6.988381682158937291e-01,1.160941326345318464e-01,3.242917784205972837e-04,1.141923952512198026e+00,-8.433463309701378918e+00,-3.253339611082481930e-01,5.251780309817427606e-01,0.000000000000000000e+00
6.998896257429112477e-01,1.175240901903356894e-01,3.191195392041500036e-04,2.188100292318187812e+00,-8.712678882146706272e+00,-1.432831762540376919e-01,1.562669500932756528e-01,0.000000000000000000e+00
6.998810310134826462e-01,4.981001441846554662e-02,3.941356339268156563e-04,1.355782739840134976e+00,-8.763882008315801997e+00,-1.704540133227573639e-01,1.933399168387461287e-01,0.000000000000000000e+00
6.998816932849349914e-01,3.127710972797375644e-01,1.418359970996576280e-04,2.201591214422408793e+00,-8.718439547707962589e+00,6.866603796999889986e-02,-2.119930456717211420e-01,0.000000000000000000e+00
7.015023958778734414e-01,1.679898118698966714e-01,2.645304352710181389e-04,2.359778195273951162e+00,-7.740915409915853473e+00,7.836294951194662517e-02,-4.222843587411700961e-02,0.000000000000000000e+00
7.008322471482697491e-01,7.947635861551886893e-02,3.889015705104842142e-04,5.946352004488123510e-01,-8.326440716930431307e+00,-3.031307037360668755e-01,5.068636781417742432e-01,0.000000000000000000e+00
6.997284511669376039e-01,1.320078147751641839e-01,3.016551483345555873e-04,6.236799652492941437e-01,-8.318957650741930721e+00,3.681296156673363185e-01,-6.550997425852242984e-01,0.000000000000000000e+00
6.992824665457076927e-01,1.172960110603562534e+00,5.648476151522760903e-05,1.384295907843164919e+00,-7.822417368927155223e+00,-8.502122474186538104e-02,2.258190720838718357e-01,0.000000000000000000e+00
6.988936608106721682e-01,4.942267216763835541e-02,3.940812744829853961e-04,1.377962110361876658e+00,-8.504664635243909032e+00,5.489405825434560959e-02,-1.476057361772440679e-01,0.000000000000000000e+00
7.000491906395314157e-01,7.316751072004779033e-01,8.447987790641327157e-05,2.190130034164281980e+00,-7.484032094682267378e+00,-5.106749307322683284e-02,2.317546508829802787e-01,0.000000000000000000e+00
6.985654554194573596e-01,1.138254686690403500e-01,3.244657036600240925e-04,6.743017347985288401e-01,-7.681850633662274497e+00,-5.569400833453923283e-02,2.012627117902527629e-01,0.000000000000000000e+00
7.015661704721400938e-01,7.285758186836509553e-01,8.459655955306561294e-05,1.294041987312833264e+00,-8.751975302491366904e+00,-1.327312911150773655e-01,1.303154398911517964e-01,0.000000000000000000e+00
7.001042018693733882e-01,1.314074086612355974e-01,3.028167465279372550e-04,8.162888445950859939e-01,-8.006822592227514690e+00,3.333278661436537837e-01,-5.350226787885491442e-01,0.000000000000000000e+00
7.005747988109976010e-01,4.119563027077095818e-02,4.242710505037788839e-04,2.285255380062816588e+00,-8.064291905828577356e+00,5.614126929167562174e-02,-6.579802350875545158e-02,0.000000000000000000e+00
6.998465293122226871e-01,1.438021814666095854e-01,2.852881177065834362e-04,1.223890063503093595e+00,-8.153791827043958662e+00,-1.791844312159029673e-01,3.256901305854348339e-01,0.000000000000000000e+00
7.004634650238464877e-01,4.182123223244393895e-02,4.112012464123533943e-04,2.606334392339409334e+00,-7.515575255924466624e+00,2.809810448172006536e-01,-3.501793704209282265e-01,0.000000000000000000e+00
6.995340798139845218e-01,1.020464590786008680e-01,3.482388949050659131e-04,2.096640921265837676e+00,-7.765414495459924460e+00,-6.073275718957471536e-02,1.942149106487710553e-01,0.000000000000000000e+00
6.995050847960737617e-01,4.149213197716580259e-01,1.246021355531543647e-04,4.643231985676222751e-01,-8.699608633919712730e+00,-2.796012843283985916e-01,3.946720609585094852e-01,0.000000000000000000e+00
7.002720761475471623e-01,1.395123837360102703e-01,2.915271494893646015e-04,1.487811769175409582e+00,-8.747406448682681912e+00,1.906443735410672247e-01,-4.292795317688892220e-01,0.000000000000000000e+00
6.998858607214161198e-01,7.103256099118958333e-02,3.971619732293627555e-04,1.529686327975969817e+00,-8.259450962838627675e+00,3.363360793032415391e-02,-6.361274804189516463e-02,0.000000000000000000e+00
7.002580359599314130e-01,2.004418295449663101e-01,1.771210124018886799e-04,1.974585928067026153e+00,-8.427130683689712853e+00,1.684889439245187970e-01,-3.299406749090001978e-01,0.000000000000000000e+00
7.014940061193816190e-01,5.386417070298867710e-02,3.891817963873256056e-04,1.869383230639906301e+00,-8.503160837091668256e+00,-3.368511841844243904e-01,5.316331319899294527e-01,0.000000000000000000e+00
7.009650386974810576e-01,1.161385073160944525e+00,5.688246804760122764e-05,9.646102871542038271e-01,-7.547999820967042695e+00,3.108249026687321948e-01,-4.080547868631661523e-01,0.000000000000000000e+00
6.990279978550967277e-01,3.921338890482001932e-02,4.162945864107613623e-04,3.997797334205743236e-01,-7.612984159213965540e+00,1.998769044597629718e-01,-2.286497652994305130e-01,0.000000000000000000e+00
6.990707407496549175e-01,1.398474993974778702e-01,2.901025682281580301e-04,2.631207168745948177e+00,-8.694007566991693636e+00,-2.006128363047906815e-01,2.589268811860768738e-01,0.000000000000000000e+00
7.004717813417420391e-01,9.945572953494315194e-02,3.499633343862448322e-04,2.303495461209074779e+00,-7.853934118842431644e+00,-2.087335500943071076e-01,4.339434611574257139e-01,0.000000000000000000e+00
7.002078128567346127e-01,3.865140228304297376e-01,1.289421783241219617e-04,9.543130408482218829e-01,-7.587349274404923349e+00,-2.313825715386858828e-01,5.244919327700926504e-01,0.000000000000000000e+00
7.007460256420562361e-01,9.140791789872684814e-02,3.638881092987026667e-04,1.892014956247549895e+00,-8.111432442921568509e+00,3.910069976743474895e-01,-6.546501217997702238e-01,0.000000000000000000e+00
6.997382779518329654e-01,9.290482803003830004e-02,3.659927148300336957e-04,1.333505033867896206e+00,-8.680365299020259329e+00,-2.711171962567544558e-01,3.840003365399622948e-01,0.000000000000000000e+00
7.009299898491564429e-01,1.153730355187749107e-01,3.205538598169902897e-04,8.979803951892176839e-01,-8.305796475257009703e+00,1.051754385369582656e-01,-1.968295182914452102e-01,0.000000000000000000e+00
6.999878867469151444e-01,1.383000064560516440e-01,2.930084777851473129e-04,1.732209898857755226e+00,-7.878749042296075089e+00,1.822417914703768349e-01,-2.487436209710865154e-01,0.000000000000000000e+00
6.996783084632245409e-01,7.785941217144437543e-02,3.745187697961843785e-04,1.667684988150403447e+00,-7.709028542651356730e+00,-5.907953408781325966e-02,2.019014761632033084e-01,0.000000000000000000e+00
6.986747122192749071e-01,1.222598279056074516e-01,3.140378190866516695e-04,1.397403851942069508e+00,-8.610267921956365811e+00,2.595345866515619826e-01,-5.226285917453346030e-01,0.000000000000000000e+00
7.000907759390488927e-01,1.198671585361720943e-01,3.189085524793207728e-04,8.514445386628997081e-01,-8.229767545185367794e+00,3.686681711687052332e-02,-6.413633210064764723e-02,0.000000000000000000e+00
7.017455098457833218e-01,9.543333699588350816e-02,3.568066091654278297e-04,2.725943061362893216e-01,-7.865929081029261027e+00,-3.395690716101864015e-01,6.582884149069478941e-01,0.000000000000000000e+00
6.997575080539922832e-01,4.147334978286245505e-02,4.283535450388347809e-04,1.250958495221099476e+00,-8.520034483406002224e+00,-5.573571750076576625e-02,4.158843010559100384e-02,0.000000000000000000e+00
7.009685741437782225e-01,1.229613000907653075e-01,3.136861733363056274e-04,2.683777554431835632e+00,-7.700605909416545103e+00,-1.687097511137679584e-01,3.939229388608219695e-01,0.000000000000000000e+00
7.021004914963415722e-01,1.060329672162387271e-01,3.408438881924557434e-04,7.932639242288370696e-01,-8.313054713507778359e+00,-3.143932809402799067e-01,5.294289234111922982e-01,0.000000000000000000e+00
6.986355647899967769e-01,1.140332702129300685e-01,3.262194252502616959e-04,1.399004671552193102e+00,-7.920481731287768667e+00,-1.358281480495111548e-01,2.952486826037675760e-01,0.000000000000000000e+00
7.012112408934771945e-01,1.377115144086287768e-01,2.954810755638910265e-04,7.077162254007630660e-01,-8.678728280371425186e+00,1.022824186459910800e-01,-2.627336239991484024e-01,0.000000000000000000e+00
6.994465402911769214e-01,4.025869352291669423e-02,4.129051390417007653e-04,1.428938719693134018e+00,-8.015700404968498560e+00,1.062597190446258610e-01,-1.432504812636584135e-01,0.000000000000000000e+00
6.998923769608939027e-01,1.556045623607297534e-01,2.740927695800100469e-04,8.509355431010078297e-01,-8.607695833569556143e+00,1.013604332953770837e-01,-2.482876695520342125e-01,0.000000000000000000e+00
6.997031910306211744e-01,9.268823861696863509e-02,3.643279449330544479e-04,2.399375113487647759e+00,-8.665834737440691882e+00,-7.872509378537703717e-02,5.318995218661583257e-02,0.000000000000000000e+00
7.004919223823768970e-01,2.003232495710258465e-01,2.365286381642289087e-04,2.013568416911261316e+00,-7.485075545615738513e+00,-1.614872485489365073e-01,4.224606758746973223e-01,0.000000000000000000e+00
7.005812633152703750e-01,6.919012403441431036e-02,4.033544893627702779e-04,1.556090845519225052e+00,-8.359757902840859956e+00,-4.503027401900584759e-02,5.363626831254020288e-02,0.000000000000000000e+00
7.008937692571921563e-01,1.382405573452420433e-01,2.913052852172124817e-04,8.227766659244057923e-01,-8.809204553468781285e+00,-2.257047610127391191e-01,2.807575800346418515e-01,0.000000000000000000e+00
7.012969632480099413e-01,1.693091868807297951e-01,2.610906170236885538e-04,1.808515727301272413e+00,-8.870123580234968941e+00,4.243998233890911020e-02,-1.958671173512177566e-01,0.000000000000000000e+00
7.009427287105644000e-01,1.032351760649740796e-01,3.403960980922716897e-04,2.195906966192211485e+00,-8.229837480029290830e+00,2.546541559768181195e-01,-4.414693383683802042e-01,0.000000000000000000e+00
7.015098996818674992e-01,4.111199686797057523e-02,4.306172512352792717e-04,8.302101653205455900e-01,-7.703912358884170253e+00,6.763660406414065407e-02,-1.678546398846888013e-02,0.000000000000000000e+00
6.977081071585800043e-01,1.481813423496277093e-01,2.811527930908769963e-04,2.074707681898064759e+00,-8.462343205218070707e+00,1.816373575882155311e-01,-3.588791634288214794e-01,0.000000000000000000e+00
6.991390847190426250e-01,4.627292813522185244e-01,1.172098206934900773e-04,2.360714957265091840e+00,-8.727000393182242632e+00,1.344133907938593886e-01,-3.283467330636288817e-01,0.000000000000000000e+00
6.998647487089979524e-01,7.831521405847928496e-02,3.801816940286274803e-04,1.442861443697075918e+00,-8.059810524056196357e+00,3.327542694482643060e-01,-5.443178223902505053e-01,0.000000000000000000e+00
6.989988052332322122e-01,1.065700998464121779e-01,3.390452561643059713e-04,1.874941093554290727e+00,-7.500623026980562713e+00,-1.518294660380343220e-01,4.026597266119513185e-01,0.000000000000000000e+00
6.984159120877007076e-01,4.864102379033442003e-01,1.139801576880297918e-04,2.596649283735294134e+00,-8.223348311226892804e+00,-3.836905251036840658e-01,6.665887764173054064e-01,0.000000000000000000e+00
6.993229424229360225e-01,4.069487622324504533e-02,4.332927849624165707e-04,1.536595497885956396e+00,-7.972090849813470825e+00,2.735118323403898377e-01,-4.244766582925202369e-01,0.000000000000000000e+00
7.026876141194245973e-01,4.082180211600256597e-02,4.159308480229648489e-04,1.218690456344362794e+00,-8.377471811467341212e+00,-3.099880253998282265e-01,5.097097916859325561e-01,0.000000000000000000e+00
7.017162232535204547e-01,4.258138650364361177e-02,4.154316846701784226e-04,2.013555983082685241e+00,-7.797677156546329869e+00,-8.727364629063129320e-02,2.340319937264441208e-01,0.000000000000000000e+00
7.000759768935912453e-01,3.581911817047960245e-01,1.336975258457101870e-04,2.797851162727780672e+00,-7.417942677509857141e+00,-7.990049769643967070e-02,2.939786638815487518e-01,0.000000000000000000e+00
6.998910519327427027e-01,8.627604975570822565e-02,3.752229352066490265e-04,2.023859838472133799e+00,-8.798639306364297141e+00,-2.623151370737983323e-02,-6.309506633934465480e-02,0.000000000000000000e+00
7.006156146635571513e-01,3.979649468130060791e-02,4.212079127111907455e-04,1.355229974135136128e+00,-8.387154426968077559e+00,-2.843953947726923226e-01,4.630236062227813254e-01,0.000000000000000000e+00
6.973600219798175015e-01,4.019490641610842102e-02,4.302368592440456167e-04,1.293382154317213040e+00,-8.774568883867136293e+00,-2.018524077305597353e-01,2.456194214658114217e-01,0.000000000000000000e+00
6.997509123878012938e-01,1.164900879045438487e-01,3.230485064965448881e-04,1.727609640487627607e-01,-8.480584515442757265e+00,-3.179205171645448913e-01,5.030836801875130382e-01,0.000000000000000000e+00
6.992604318770666572e-01,4.047991483402885865e-02,4.101145443391675423e-04,1.877586503635170212e+00,-8.279951363837172451e+00,-5.677407500252296818e-02,8.914238952347385003e-02,0.000000000000000000e+00
7.006815385663964779e-01,1.050475742301897747e-01,3.414453386124268429e-04,2.048394267529724200e+00,-7.655678668393540498e+00,1.087173263159666448e-01,-7.864616194146302475e-02,0.000000000000000000e+00
7.012675730816585462e-01,8.621757995591526613e-02,3.788641385916626382e-04,1.449298537559402744e+00,-8.374687356951922013e+00,-1.104465836006180840e-01,1.642343869864706929e-01,0.000000000000000000e+00
7.002985257197023028e-01,4.859932151184109816e-01,1.138079272403059159e-04,1.986429266410603356e+00,-7.873385320525939868e+00,-1.145115625539064458e-01,2.672666371921743611e-01,0.000000000000000000e+00
6.983031358452751469e-01,1.216713200323323446e-01,3.162709417728558868e-04,2.398978245467803028e+00,-7.770790987661701621e+00,-1.202863747921140980e-01,2.962741301110288217e-01,0.000000000000000000e+00
6.989461886327816842e-01,1.265632048793514930e-01,3.095390147188009991e-04,6.709359089023149147e-01,-8.658983429607586046e+00,-3.005361820674061768e-01,4.387392064895460075e-01,0.000000000000000000e+00
6.986333169462767279e-01,4.108195918208665254e-02,4.127036415598690821e-04,1.084210402583513533e+00,-8.089949852969198218e+00,-1.128185660770304188e-01,2.228848510314908049e-01,0.000000000000000000e+00
7.008294146113273060e-01,1.082716714450967233e-01,3.369195573308368403e-04,8.543843410078403311e-01,-8.711585975869789777e+00,-2.855027447682073061e-01,4.032942746856155725e-01,0.000000000000000000e+00
7.011054910188241340e-01,4.039486435495124317e-01,1.259025251090675583e-04,9.242087966464634929e-01,-7.949748373137175861e+00,1.493108700859722138e-01,-2.050359170619966975e-01,0.000000000000000000e+00
7.001445894512472456e-01,6.427274310970650106e-02,4.024174803622926604e-04,2.209188714234351814e+00,-7.693744303032237219e+00,1.915480319632396899e-01,-2.296380311983986788e-01,0.000000000000000000e+00
7.004043702983454578e-01,1.054533123847445214e-01,3.399669873099633627e-04,1.561361313192234368e+00,-8.628116598750210642e+00,1.655284459690680721e-01,-3.634551292818338775e-01,0.000000000000000000e+00
7.000123533536686260e-01,4.281901642575354494e-02,4.238975174614582962e-04,6.865103312774851751e-01,-8.132610979924169925e+00,1.441656264533685283e-01,-2.314711406137681948e-01,0.000000000000000000e+00
7.006190801684212266e-01,9.654929039058589291e-02,3.554569314523100100e-04,1.312128933890553295e+00,-8.401135024188594258e+00,1.602215287373445762e-01,-3.107632201752003609e-01,0.000000000000000000e+00
7.000112182458422261e-01,6.743244175762119763e-02,4.053074175822822707e-04,2.807659732141127851e+00,-8.781834408993359986e+00,-9.575106739415215062e-02,6.045338192271999811e-02,0.000000000000000000e+00
6.991946244240445640e-01,1.763360120087889837e-01,2.542988318766206722e-04,3.474034549536700878e-01,-8.185913482954322973e+00,-3.283832642386239065e-01,5.778591767075034191e-01,0.000000000000000000e+00
6.991498029559255478e-01,4.131936169193579922e-02,4.255363619725177279e-04,7.227408080542571112e-01,-7.948028681601272183e+00,1.891047912603854297e-01,-2.739148795182655416e-01,0.000000000000000000e+00
6.991217124978744701e-01,1.144237179674185562e-01,3.244751614263927737e-04,7.203981161185277760e-01,-8.166612918000909715e+00,1.220438493980030570e-02,8.727829266999899416e-02,1.000000000000000000e+00
